,id,name,type,capital,population,citizens,nr_quartiers,quartiers,net_production_burg,area_requirements_burg
348,349,Vehjapame,Hunting,0,1730,"{'Farmer': 1258, 'Fisherman': 79, 'Hunter': 236, 'Craftsman': 79, 'Tradesman': 79, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 1730, 'Farmland_to_Feed_Burg_ha_Max': 3460, 'Urban_Area_Burg_ha_Min': 4, 'Urban_Area_Burg_ha_Max': 9}"
349,350,Rhamnos,Generic,0,19939,"{'Farmer': 13871, 'Fisherman': 867, 'Hunter': 867, 'Craftsman': 1734, 'Tradesman': 867, 'Churchman': 0, 'Clerk': 0, 'Soldier': 1734}",24,"{'Farmer': 17, 'Fisherman': 1, 'Hunter': 1, 'Craftsman': 2, 'Tradesman': 1, 'Churchman': 0, 'Clerk': 0, 'Soldier': 2}","{'Net_Food': 14.5, 'Net_Gold': 1.0}","{'Farmland_to_Feed_Burg_ha_Min': 19939, 'Farmland_to_Feed_Burg_ha_Max': 39878, 'Urban_Area_Burg_ha_Min': 50, 'Urban_Area_Burg_ha_Max': 100}"
350,351,Teniaris,Generic,0,9298,"{'Farmer': 7438, 'Fisherman': 465, 'Hunter': 465, 'Craftsman': 465, 'Tradesman': 465, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",9,"{'Farmer': 9, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 9.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 9298, 'Farmland_to_Feed_Burg_ha_Max': 18596, 'Urban_Area_Burg_ha_Min': 23, 'Urban_Area_Burg_ha_Max': 46}"
351,352,Habad,Generic,0,4302,"{'Farmer': 3442, 'Fisherman': 215, 'Hunter': 215, 'Craftsman': 215, 'Tradesman': 215, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",4,"{'Farmer': 4, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 4.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 4302, 'Farmland_to_Feed_Burg_ha_Max': 8604, 'Urban_Area_Burg_ha_Min': 11, 'Urban_Area_Burg_ha_Max': 22}"
352,353,Viljan,Hunting,0,2205,"{'Farmer': 1604, 'Fisherman': 100, 'Hunter': 301, 'Craftsman': 100, 'Tradesman': 100, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",2,"{'Farmer': 2, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 2.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 2205, 'Farmland_to_Feed_Burg_ha_Max': 4410, 'Urban_Area_Burg_ha_Min': 6, 'Urban_Area_Burg_ha_Max': 11}"
353,354,Rheisach,Generic,0,735,"{'Farmer': 588, 'Fisherman': 37, 'Hunter': 37, 'Craftsman': 37, 'Tradesman': 37, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",0,"{'Farmer': 0, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 0.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 735, 'Farmland_to_Feed_Burg_ha_Max': 1470, 'Urban_Area_Burg_ha_Min': 2, 'Urban_Area_Burg_ha_Max': 4}"
354,355,Jukra,Generic,0,8191,"{'Farmer': 6553, 'Fisherman': 410, 'Hunter': 410, 'Craftsman': 410, 'Tradesman': 410, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",8,"{'Farmer': 8, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 8.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 8191, 'Farmland_to_Feed_Burg_ha_Max': 16382, 'Urban_Area_Burg_ha_Min': 20, 'Urban_Area_Burg_ha_Max': 41}"
355,356,Argos,Hunting,0,4377,"{'Farmer': 3183, 'Fisherman': 199, 'Hunter': 597, 'Craftsman': 199, 'Tradesman': 199, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",3,"{'Farmer': 3, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 3.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 4377, 'Farmland_to_Feed_Burg_ha_Max': 8754, 'Urban_Area_Burg_ha_Min': 11, 'Urban_Area_Burg_ha_Max': 22}"
356,357,Frohngengen,Hunting,0,1198,"{'Farmer': 871, 'Fisherman': 54, 'Hunter': 163, 'Craftsman': 54, 'Tradesman': 54, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 1198, 'Farmland_to_Feed_Burg_ha_Max': 2396, 'Urban_Area_Burg_ha_Min': 3, 'Urban_Area_Burg_ha_Max': 6}"
357,358,Bushian,Generic,0,1769,"{'Farmer': 1415, 'Fisherman': 88, 'Hunter': 88, 'Craftsman': 88, 'Tradesman': 88, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 1769, 'Farmland_to_Feed_Burg_ha_Max': 3538, 'Urban_Area_Burg_ha_Min': 4, 'Urban_Area_Burg_ha_Max': 9}"
358,359,Komeshcheh,Generic,0,884,"{'Farmer': 615, 'Fisherman': 38, 'Hunter': 38, 'Craftsman': 77, 'Tradesman': 38, 'Churchman': 0, 'Clerk': 0, 'Soldier': 77}",0,"{'Farmer': 0, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 0.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 884, 'Farmland_to_Feed_Burg_ha_Max': 1768, 'Urban_Area_Burg_ha_Min': 2, 'Urban_Area_Burg_ha_Max': 4}"
359,360,Ourilama,Generic,0,636,"{'Farmer': 509, 'Fisherman': 32, 'Hunter': 32, 'Craftsman': 32, 'Tradesman': 32, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",0,"{'Farmer': 0, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 0.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 636, 'Farmland_to_Feed_Burg_ha_Max': 1272, 'Urban_Area_Burg_ha_Min': 2, 'Urban_Area_Burg_ha_Max': 3}"
360,361,Lausach,Hunting,0,1194,"{'Farmer': 868, 'Fisherman': 54, 'Hunter': 163, 'Craftsman': 54, 'Tradesman': 54, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 1194, 'Farmland_to_Feed_Burg_ha_Max': 2388, 'Urban_Area_Burg_ha_Min': 3, 'Urban_Area_Burg_ha_Max': 6}"
361,362,Farand,Generic,0,4601,"{'Farmer': 3681, 'Fisherman': 230, 'Hunter': 230, 'Craftsman': 230, 'Tradesman': 230, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",4,"{'Farmer': 4, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 4.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 4601, 'Farmland_to_Feed_Burg_ha_Max': 9202, 'Urban_Area_Burg_ha_Min': 12, 'Urban_Area_Burg_ha_Max': 23}"
362,363,Leralavata,Hunting,0,5427,"{'Farmer': 3947, 'Fisherman': 247, 'Hunter': 740, 'Craftsman': 247, 'Tradesman': 247, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",4,"{'Farmer': 4, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 4.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 5427, 'Farmland_to_Feed_Burg_ha_Max': 10854, 'Urban_Area_Burg_ha_Min': 14, 'Urban_Area_Burg_ha_Max': 27}"
363,364,Lugduridi,Generic,0,8609,"{'Farmer': 6887, 'Fisherman': 430, 'Hunter': 430, 'Craftsman': 430, 'Tradesman': 430, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",8,"{'Farmer': 8, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 8.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 8609, 'Farmland_to_Feed_Burg_ha_Max': 17218, 'Urban_Area_Burg_ha_Min': 22, 'Urban_Area_Burg_ha_Max': 43}"
364,365,Aphosmenia,Hunting,0,1801,"{'Farmer': 1310, 'Fisherman': 82, 'Hunter': 246, 'Craftsman': 82, 'Tradesman': 82, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 1801, 'Farmland_to_Feed_Burg_ha_Max': 3602, 'Urban_Area_Burg_ha_Min': 5, 'Urban_Area_Burg_ha_Max': 9}"
365,366,Vabad,Generic,0,567,"{'Farmer': 454, 'Fisherman': 28, 'Hunter': 28, 'Craftsman': 28, 'Tradesman': 28, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",0,"{'Farmer': 0, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 0.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 567, 'Farmland_to_Feed_Burg_ha_Max': 1134, 'Urban_Area_Burg_ha_Min': 1, 'Urban_Area_Burg_ha_Max': 3}"
366,367,Zadaibastan,Generic,0,4496,"{'Farmer': 3597, 'Fisherman': 225, 'Hunter': 225, 'Craftsman': 225, 'Tradesman': 225, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",4,"{'Farmer': 4, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 4.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 4496, 'Farmland_to_Feed_Burg_ha_Max': 8992, 'Urban_Area_Burg_ha_Min': 11, 'Urban_Area_Burg_ha_Max': 22}"
367,368,Victrum,Generic,0,7129,"{'Farmer': 5703, 'Fisherman': 356, 'Hunter': 356, 'Craftsman': 356, 'Tradesman': 356, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",7,"{'Farmer': 7, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 7.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 7129, 'Farmland_to_Feed_Burg_ha_Max': 14258, 'Urban_Area_Burg_ha_Min': 18, 'Urban_Area_Burg_ha_Max': 36}"
368,369,Hattu,Generic,0,710,"{'Farmer': 568, 'Fisherman': 36, 'Hunter': 36, 'Craftsman': 36, 'Tradesman': 36, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",0,"{'Farmer': 0, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 0.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 710, 'Farmland_to_Feed_Burg_ha_Max': 1420, 'Urban_Area_Burg_ha_Min': 2, 'Urban_Area_Burg_ha_Max': 4}"
369,370,Lauruuvara,Hunting,0,2080,"{'Farmer': 1513, 'Fisherman': 95, 'Hunter': 284, 'Craftsman': 95, 'Tradesman': 95, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 2080, 'Farmland_to_Feed_Burg_ha_Max': 4160, 'Urban_Area_Burg_ha_Min': 5, 'Urban_Area_Burg_ha_Max': 10}"
370,371,Aeliorysthe,Hunting,0,1142,"{'Farmer': 831, 'Fisherman': 52, 'Hunter': 156, 'Craftsman': 52, 'Tradesman': 52, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 1142, 'Farmland_to_Feed_Burg_ha_Max': 2284, 'Urban_Area_Burg_ha_Min': 3, 'Urban_Area_Burg_ha_Max': 6}"
371,372,Histhos,Generic,0,10427,"{'Farmer': 8342, 'Fisherman': 521, 'Hunter': 521, 'Craftsman': 521, 'Tradesman': 521, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",10,"{'Farmer': 10, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 10.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 10427, 'Farmland_to_Feed_Burg_ha_Max': 20854, 'Urban_Area_Burg_ha_Min': 26, 'Urban_Area_Burg_ha_Max': 52}"
372,373,Pholis,Hunting,0,1818,"{'Farmer': 1322, 'Fisherman': 83, 'Hunter': 248, 'Craftsman': 83, 'Tradesman': 83, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 1818, 'Farmland_to_Feed_Burg_ha_Max': 3636, 'Urban_Area_Burg_ha_Min': 5, 'Urban_Area_Burg_ha_Max': 9}"
373,374,Thucia,Generic,0,25316,"{'Farmer': 17611, 'Fisherman': 1101, 'Hunter': 1101, 'Craftsman': 2201, 'Tradesman': 1101, 'Churchman': 0, 'Clerk': 0, 'Soldier': 2201}",29,"{'Farmer': 22, 'Fisherman': 1, 'Hunter': 1, 'Craftsman': 2, 'Tradesman': 1, 'Churchman': 0, 'Clerk': 0, 'Soldier': 2}","{'Net_Food': 19.5, 'Net_Gold': 1.0}","{'Farmland_to_Feed_Burg_ha_Min': 25316, 'Farmland_to_Feed_Burg_ha_Max': 50632, 'Urban_Area_Burg_ha_Min': 63, 'Urban_Area_Burg_ha_Max': 127}"
374,375,Buchebengen,Hunting,0,1130,"{'Farmer': 822, 'Fisherman': 51, 'Hunter': 154, 'Craftsman': 51, 'Tradesman': 51, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 1130, 'Farmland_to_Feed_Burg_ha_Max': 2260, 'Urban_Area_Burg_ha_Min': 3, 'Urban_Area_Burg_ha_Max': 6}"
375,376,Ashahr,Hunting,0,1783,"{'Farmer': 1297, 'Fisherman': 81, 'Hunter': 243, 'Craftsman': 81, 'Tradesman': 81, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 1783, 'Farmland_to_Feed_Burg_ha_Max': 3566, 'Urban_Area_Burg_ha_Min': 4, 'Urban_Area_Burg_ha_Max': 9}"
376,377,Schom,Generic,0,6049,"{'Farmer': 4839, 'Fisherman': 302, 'Hunter': 302, 'Craftsman': 302, 'Tradesman': 302, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",6,"{'Farmer': 6, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 6.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 6049, 'Farmland_to_Feed_Burg_ha_Max': 12098, 'Urban_Area_Burg_ha_Min': 15, 'Urban_Area_Burg_ha_Max': 30}"
377,378,Dehen,Generic,0,22057,"{'Farmer': 17646, 'Fisherman': 1103, 'Hunter': 1103, 'Craftsman': 1103, 'Tradesman': 1103, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",26,"{'Farmer': 22, 'Fisherman': 1, 'Hunter': 1, 'Craftsman': 1, 'Tradesman': 1, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 22.5, 'Net_Gold': 2.25}","{'Farmland_to_Feed_Burg_ha_Min': 22057, 'Farmland_to_Feed_Burg_ha_Max': 44114, 'Urban_Area_Burg_ha_Min': 55, 'Urban_Area_Burg_ha_Max': 110}"
378,379,Nauphospian,Generic,0,1784,"{'Farmer': 1427, 'Fisherman': 89, 'Hunter': 89, 'Craftsman': 89, 'Tradesman': 89, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 1784, 'Farmland_to_Feed_Burg_ha_Max': 3568, 'Urban_Area_Burg_ha_Min': 4, 'Urban_Area_Burg_ha_Max': 9}"
379,380,Dipathepios,Hunting,0,4091,"{'Farmer': 2975, 'Fisherman': 186, 'Hunter': 558, 'Craftsman': 186, 'Tradesman': 186, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",3,"{'Farmer': 3, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 3.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 4091, 'Farmland_to_Feed_Burg_ha_Max': 8182, 'Urban_Area_Burg_ha_Min': 10, 'Urban_Area_Burg_ha_Max': 20}"
380,381,Erira,Hunting,0,3454,"{'Farmer': 2512, 'Fisherman': 157, 'Hunter': 471, 'Craftsman': 157, 'Tradesman': 157, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",3,"{'Farmer': 3, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 3.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 3454, 'Farmland_to_Feed_Burg_ha_Max': 6908, 'Urban_Area_Burg_ha_Min': 9, 'Urban_Area_Burg_ha_Max': 17}"
381,382,Inverwick,Generic,0,17372,"{'Farmer': 12085, 'Fisherman': 755, 'Hunter': 755, 'Craftsman': 1511, 'Tradesman': 755, 'Churchman': 0, 'Clerk': 0, 'Soldier': 1511}",17,"{'Farmer': 15, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 1, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 1}","{'Net_Food': 13.0, 'Net_Gold': -0.25}","{'Farmland_to_Feed_Burg_ha_Min': 17372, 'Farmland_to_Feed_Burg_ha_Max': 34744, 'Urban_Area_Burg_ha_Min': 43, 'Urban_Area_Burg_ha_Max': 87}"
382,383,Athmoros,Hunting,0,2380,"{'Farmer': 1523, 'Fisherman': 95, 'Hunter': 286, 'Craftsman': 190, 'Tradesman': 95, 'Churchman': 0, 'Clerk': 0, 'Soldier': 190}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 2380, 'Farmland_to_Feed_Burg_ha_Max': 4760, 'Urban_Area_Burg_ha_Min': 6, 'Urban_Area_Burg_ha_Max': 12}"
383,384,Jijan,Generic,0,4213,"{'Farmer': 3370, 'Fisherman': 211, 'Hunter': 211, 'Craftsman': 211, 'Tradesman': 211, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",4,"{'Farmer': 4, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 4.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 4213, 'Farmland_to_Feed_Burg_ha_Max': 8426, 'Urban_Area_Burg_ha_Min': 11, 'Urban_Area_Burg_ha_Max': 21}"
384,385,Matrix,Hunting,0,1733,"{'Farmer': 1260, 'Fisherman': 79, 'Hunter': 236, 'Craftsman': 79, 'Tradesman': 79, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 1733, 'Farmland_to_Feed_Burg_ha_Max': 3466, 'Urban_Area_Burg_ha_Min': 4, 'Urban_Area_Burg_ha_Max': 9}"
385,386,Hyeleuthos,Generic,0,15073,"{'Farmer': 10486, 'Fisherman': 655, 'Hunter': 655, 'Craftsman': 1311, 'Tradesman': 655, 'Churchman': 0, 'Clerk': 0, 'Soldier': 1311}",15,"{'Farmer': 13, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 1, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 1}","{'Net_Food': 11.0, 'Net_Gold': -0.25}","{'Farmland_to_Feed_Burg_ha_Min': 15073, 'Farmland_to_Feed_Burg_ha_Max': 30146, 'Urban_Area_Burg_ha_Min': 38, 'Urban_Area_Burg_ha_Max': 75}"
386,387,Morcyreia,Hunting,0,4472,"{'Farmer': 3252, 'Fisherman': 203, 'Hunter': 610, 'Craftsman': 203, 'Tradesman': 203, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",4,"{'Farmer': 4, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 4.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 4472, 'Farmland_to_Feed_Burg_ha_Max': 8944, 'Urban_Area_Burg_ha_Min': 11, 'Urban_Area_Burg_ha_Max': 22}"
387,388,Datarasabi,Generic,0,13395,"{'Farmer': 10716, 'Fisherman': 670, 'Hunter': 670, 'Craftsman': 670, 'Tradesman': 670, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",13,"{'Farmer': 13, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 13.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 13395, 'Farmland_to_Feed_Burg_ha_Max': 26790, 'Urban_Area_Burg_ha_Min': 33, 'Urban_Area_Burg_ha_Max': 67}"
388,389,Fashehrke,Generic,0,2895,"{'Farmer': 2316, 'Fisherman': 145, 'Hunter': 145, 'Craftsman': 145, 'Tradesman': 145, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",2,"{'Farmer': 2, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 2.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 2895, 'Farmland_to_Feed_Burg_ha_Max': 5790, 'Urban_Area_Burg_ha_Min': 7, 'Urban_Area_Burg_ha_Max': 14}"
389,390,Naharde,Generic,0,9609,"{'Farmer': 7687, 'Fisherman': 480, 'Hunter': 480, 'Craftsman': 480, 'Tradesman': 480, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",9,"{'Farmer': 9, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 9.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 9609, 'Farmland_to_Feed_Burg_ha_Max': 19218, 'Urban_Area_Burg_ha_Min': 24, 'Urban_Area_Burg_ha_Max': 48}"
390,391,Hahayan,Naval,0,2131,"{'Farmer': 1066, 'Fisherman': 622, 'Hunter': 89, 'Craftsman': 89, 'Tradesman': 266, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 2131, 'Farmland_to_Feed_Burg_ha_Max': 4262, 'Urban_Area_Burg_ha_Min': 5, 'Urban_Area_Burg_ha_Max': 11}"
